,indicators,geocd,values
1188,811,0,0
1189,811,6,73
1190,811,18,221
1191,811,91,1122
1192,811,6,73
1193,811,26,320
1194,811,13,160
1195,811,1,12
1196,811,10,123
1197,811,35,431
1198,1317,82,622
1199,1317,30,227
1200,1317,0,0
1201,1317,30,227
1202,1317,52,394
1203,1317,38,288
1204,1317,12,91
1205,1317,2,15
1206,1317,0,0
1207,1317,243,1845
1208,1317,139,1055
1209,1317,113,858
1210,1317,9,68
1211,1317,12,91
1212,1317,5,37
1213,1317,51,387
1214,1317,53,402
1215,1317,173,1313
1216,1317,106,804
1217,1317,42,318
1218,1317,18,136
1219,1317,7,53
1220,1317,93,706
1221,1317,20,151
1222,1317,20,151
1223,1317,0,0
1224,1317,73,554
1225,1317,73,554
1226,1317,0,0
1227,1317,124,941
1228,1317,53,402
1229,1317,71,539
1230,1317,64,485
1231,1317,7,53
1232,1317,239,1814
1233,1317,81,615
1234,1317,85,645
1235,1317,17,129
1236,1317,39,296
1237,1317,0,0
1238,1317,12,91
1239,1317,5,37
1240,1317,230,1746
1241,1317,29,220
1242,1317,28,212
1243,1317,73,554
1244,1317,100,759
1245,1317,0,0
1246,1317,49,372
1247,1317,31,235
1248,1317,18,136
1249,1317,84,637
1250,1317,84,637
1251,1317,0,0
1252,1434,132,920
1253,1434,41,285
1254,1434,0,0
1255,1434,41,285
1256,1434,91,634
1257,1434,74,516
1258,1434,13,90
1259,1434,4,27
1260,1434,0,0
1261,1434,297,2071
1262,1434,162,1129
1263,1434,121,843
1264,1434,20,139
1265,1434,11,76
1266,1434,10,69
1267,1434,82,571
1268,1434,53,369
1269,1434,171,1192
1270,1434,83,578
1271,1434,48,334
1272,1434,22,153
1273,1434,18,125
1274,1434,162,1129
1275,1434,35,244
1276,1434,35,244
1277,1434,0,0
1278,1434,127,885
1279,1434,127,885
1280,1434,0,0
1281,1434,179,1248
1282,1434,74,516
1283,1434,105,732
1284,1434,98,683
1285,1434,7,48
1286,1434,209,1457
1287,1434,60,418
1288,1434,72,502
1289,1434,18,125
1290,1434,49,341
1291,1434,0,0
1292,1434,7,48
1293,1434,3,20
1294,1434,225,1569
1295,1434,9,62
1296,1434,22,153
1297,1434,84,585
1298,1434,110,767
1299,1434,0,0
1300,1434,46,320
1301,1434,18,125
1302,1434,28,195
1303,1434,13,90
1304,1434,13,90
1305,1434,0,0
1306,1757,152,865
1307,1757,47,267
1308,1757,0,0
1309,1757,47,267
